s22 X,s22 YRe,s22 YReImag
1170766000,0.260941790588094,-0.279207372405945
1175765000,0.2594274194498956,-0.27731985817839
1180764000,0.2579316112740488,-0.275431358926915
1185763000,0.2564542304362658,-0.2735420085517834
1190762000,0.254995141723493,-0.2716519384224321
1195761000,0.2535542103521595,-0.2697612774168706
1200760000,0.2521313019857352,-0.2678701519609231
1205759000,0.2507262827515293,-0.2659786860669117
1210758000,0.249339019256787,-0.2640870013720117
1215757000,0.2479693786039392,-0.2621952171754348
1220756000,0.2466172284054977,-0.2603034504766191
1225755000,0.245282436797815,-0.2584118160108416
1230754000,0.2439648724546946,-0.256520426286519
1235753000,0.2426644046000761,-0.2546293916208008
1240752000,0.2413809030200964,-0.2527388201744333
1245751000,0.2401142380747661,-0.2508488179872256
1250750000,0.238864280708915,-0.2489594890122486
1255749000,0.2376309024626304,-0.2470709351497565
1260748000,0.2364139754812067,-0.2451832562809826
1265747000,0.2352133725244594,-0.2432965503007223
1270746000,0.234028966975671,-0.2414109131503301
1275745000,0.2328606328499263,-0.2395264388494861
1280744000,0.2317082448021137,-0.2376432195283809
1285743000,0.2305716781342986,-0.2357613454583844
1290742000,0.229450808802816,-0.2338809050833244
1295741000,0.2283455134247856,-0.2320019850493247
1300740000,0.2272556692843337,-0.2301246702350635
1305739000,0.2261811543383794,-0.2282490437813594
1310738000,0.2251218472219751,-0.2263751871199582
1315737000,0.2240776272533103,-0.2245031800021595
1320736000,0.2230483744383687,-0.2226331005271434
1325735000,0.2220339694751792,-0.2207650251694942
1330734000,0.2210342937578238,-0.2188990288071134
1335733000,0.2200492293799601,-0.217035184747394
1340732000,0.219078659138191,-0.2151735647544724
1345731000,0.2181224665350017,-0.2133142390748698
1350730000,0.2171805357814709,-0.2114572764635075
1355729000,0.2162527517996713,-0.2096027442091011
1360728000,0.2153390002247562,-0.2077507081587053
1365727000,0.2144391674068598,-0.2059012327428251
1370726000,0.2135531404126665,-0.2040543809993562
1375725000,0.2126808070267368,-0.2022102145971253
1380724000,0.2118220557526587,-0.2003687938600144
1385723000,0.2109767758138683,-0.198530177789317
1390722000,0.2101448571543245,-0.1966944240868451
1395721000,0.2093261904389396,-0.194861589177332
1400720000,0.2085206670537942,-0.1930317282303134
1405719000,0.2077281791061509,-0.1912048951816482
1410718000,0.2069486194242987,-0.1893811427548355
1415717000,0.2061818815571927,-0.187560522482329
1420716000,0.2054278597739219,-0.1857430847261135
1425715000,0.2046864490629827,-0.1839288786971047
1430714000,0.2039575451314373,-0.1821179524767969
1435713000,0.2032410444038553,-0.1803103530349407
1440712000,0.2025368440211495,-0.1785061262506617
1445711000,0.2018448418392322,-0.1767053169304143
1450710000,0.2011649364275498,-0.1749079688269098
1455709000,0.2004970270674773,-0.173114124657647
1460708000,0.1998410137505855,-0.1713238261226707
1465707000,0.1991967971767672,-0.1695371139231824
1470706000,0.1985642787522843,-0.1677540277777995
1475705000,0.1979433605876491,-0.1659746064409891
1480704000,0.197333945495435,-0.1641988877194261
1485703000,0.1967359369879789,-0.1624269084884114
1490702000,0.1961492392749642,-0.160658704708646
1495701000,0.1955737572609226,-0.1588943114424101
1500700000,0.1950093965426463,-0.1571337628690437
1505699000,0.1944560634065144,-0.1553770923006352
1510698000,0.1939136648257129,-0.1536243321977203
1515697000,0.1933821084574274,-0.1518755141836353
1520696000,0.1928613026399131,-0.1501306690597594
1525695000,0.1923511563895057,-0.1483898268200365
1530694000,0.1918515793975459,-0.1466530166656613
1535693000,0.1913624820273396,-0.1449202670180482
1540692000,0.1908837753108961,-0.1431916055338366
1545691000,0.1904153709457364,-0.1414670591178919
1550690000,0.189957181291593,-0.1397466539368142
1555689000,0.1895091193670724,-0.1380304154320904
1560688000,0.1890710988462876,-0.1363183683327423
1565687000,0.1886430340553407,-0.1346105366688759
1570686000,0.1882248399689816,-0.1329069437828392
1575685000,0.1878164322069489,-0.1312076123428345
1580684000,0.1874177270304955,-0.129512564354198
1585683000,0.1870286413388147,-0.127821821171171
1590682000,0.186649092665321,-0.1261354035093449
1595681000,0.1862789991741429,-0.1244533314559061
1600680000,0.1859182796562409,-0.1227756244825003
1605679000,0.1855668535258668,-0.1211023014549487
1610678000,0.185224640816855,-0.1194333806440502
1615677000,0.1848915621786547,-0.1177688797377749
1620676000,0.1845675388727659,-0.1161088158502588
1625675000,0.1842524927688409,-0.1144532055329144
1630674000,0.1839463463409161,-0.1128020647842503
1635673000,0.1836490226635643,-0.1111554090600547
1640672000,0.1833604454081075,-0.1095132532828889
1645671000,0.1830805388386711,-0.1078756118522942
1650670000,0.1828092278083977,-0.1062424986538467
1655669000,0.1825464377555817,-0.1046139270684629
1660668000,0.1822920946997633,-0.1029899099817389
1665667000,0.1820461252379102,-0.1013704597926252
1670666000,0.1818084565404356,-0.0997555884227771
1675665000,0.1815790163473241,-0.0981453073251637
1680664000,0.18135773296445,-0.09653962749158122
1685663000,0.1811445352593297,-0.09493855946284711
1690662000,0.1809393526575387,-0.09334211333551216
1695661000,0.1807421151387356,-0.09175029877044164
1700660000,0.1805527532326918,-0.09016312500118755
1705659000,0.1803711980154847,-0.08858060084144523
1710658000,0.1801973811056909,-0.08700273469248465
1715657000,0.1800312346603798,-0.08542953455130768
1720656000,0.1798726913713404,-0.08386100801767306
1725655000,0.1797216844612348,-0.08229716230141104
1730654000,0.1795781476796503,-0.08073800422997217
1735653000,0.1794420152994236,-0.07918354025485318
1740652000,0.1793132221126701,-0.07763377645910026
1745651000,0.1791917034270596,-0.07608871856374698
1750650000,0.1790773950620006,-0.07454837193457177
1755649000,0.1789702333447734,-0.07301274158894053
1760648000,0.1788701551068035,-0.07148183220207056
1765647000,0.1787770976799679,-0.06995564811311102
1770646000,0.1786909988927314,-0.06843419333180897
1775645000,0.17861179706645,-0.06691747154446706
1780644000,0.1785394310116397,-0.06540548612001917
1785643000,0.1784738400242967,-0.06389824011584259
1790642000,0.1784149638821135,-0.06239573628389806
1795641000,0.1783627428410546,-0.06089797707559132
1800640000,0.1783171176313432,-0.05940496464860996
1805639000,0.1782780294540651,-0.05791670087159965
1810638000,0.1782454199775283,-0.05643318732967167
1815637000,0.1782192313335356,-0.0549544253301179
1820636000,0.1781994061139143,-0.0534804159072862
1825635000,0.178185887366836,-0.05201115982807594
1830634000,0.1781786185934402,-0.05054665759645982
1835633000,0.1781775437441819,-0.04908690945884555
1840632000,0.1781826072151527,-0.04763191540946121
1845631000,0.1781937538451346,-0.04618167519352582
1850630000,0.1782109289113678,-0.04473618831423543
1855629000,0.1782340781268947,-0.0432954540350644
1860628000,0.1782631476363827,-0.04185947138650242
1865627000,0.17829808401328,-0.04042823916888342
1870626000,0.1783388342561794,-0.03900175595752248
1875625000,0.1783853457854383,-0.03758002010705908
1880624000,0.1784375664399647,-0.03616302975534527
1885623000,0.1784954444737192,-0.03475078282810564
1890622000,0.1785589285524996,-0.03334327704277982
1895621000,0.1786279677507665,-0.03194050991229165
1900620000,0.1787025115481706,-0.03054247874957369
1905619000,0.1787825098264599,-0.02914918067107188
1910618000,0.1788679128661685,-0.02776061260082731
1915617000,0.1789586713435294,-0.02637677127395133
1920616000,0.1790547363271926,-0.02499765324061272
1925615000,0.1791560592751582,-0.02362325486945913
1930614000,0.179262592031707,-0.02225357235103647
1935613000,0.1793742868239863,-0.02088860170206679
1940612000,0.1794910962593341,-0.01952833876788922
1945611000,0.179612973321728,-0.01817277922702722
1950610000,0.1797398713694629,-0.01682191859281023
1955609000,0.1798717441313167,-0.01547575221858924
1960608000,0.1800085457041565,-0.01413427529952688
1965607000,0.1801502305496241,-0.01279748287656272
1970606000,0.1802967534914224,-0.01146536983896787
1975605000,0.1804480697121027,-0.01013793092804964
1980604000,0.1806041347504799,-0.008815160739420768
1985603000,0.1807649044985558,-0.007497053726383385
1990602000,0.1809303351984528,-0.006183604203273844
1995601000,0.1811003834401741,-0.004874806346991072
2000600000,0.1812750061581436,-0.003570654201198344
2005599000,0.1814541606287494,-0.002271141678338857
2010598000,0.1816378044674998,-0.0009762625624822264
2015597000,0.1818258956262393,0.0003139894879474525
2020596000,0.1820183923903318,0.001599620937382227
2025595000,0.1822152533762533,0.002880638371180169
2030594000,0.1824164375284851,0.004157048492223012
2035593000,0.1826219041172625,0.005428858119298461
2040592000,0.182831612735477,0.006696074183741576
2045591000,0.1830455232965005,0.007958703727943099
2050590000,0.1832635960311311,0.009216753902092893
2055589000,0.1834857914856189,0.01047023196307132
2060588000,0.1837120705181625,0.01171914527031706
2065587000,0.1839423942974749,0.01296350128576488
2070586000,0.1841767242994627,0.01420330757006663
2075585000,0.1844150223048688,0.01543857178073672
2080584000,0.1846572503970532,0.01666930167050286
2085583000,0.1849033709593741,0.01789550508492214
2090582000,0.1851533466727362,0.01911718996028988
2095581000,0.1854071405130631,0.02033436432143688
2100580000,0.1856647157491773,0.02154703628024592
2105579000,0.1859260359399333,0.02275521403281775
2110578000,0.1861910649327032,0.02395890585907973
2115577000,0.1864597668600998,0.02515812011920399
2120576000,0.186732106138241,0.02635286525280861
2125575000,0.1870080474641165,0.02754314977654465
2130574000,0.1872875558135787,0.0287289822827811
2135573000,0.1875705964389593,0.02991037143763249
2140572000,0.1878571348666702,0.03108732597895562
2145571000,0.1881471368954273,0.03225985471542163
2150570000,0.1884405685934258,0.03342796652377483
2155569000,0.18873739629677,0.03459167034824503
2160568000,0.1890375866066609,0.03575097519783738
2165567000,0.1893411063879733,0.03690589014596119
2170566000,0.1896479227663956,0.03805642432765479
2175565000,0.1899580031268664,0.03920258693895819
2180564000,0.1902713151112805,0.04034438723507239
2185563000,0.1905878266162453,0.04148183452860508
2190562000,0.1909075057912912,0.04261493818855303
2195561000,0.1912303210367119,0.04374370763866514
2200560000,0.1915562410013816,0.04486815235579188
2205559000,0.1918852345812303,0.04598828186925216
2210558000,0.1922172709166254,0.04710410575848245
2215557000,0.192552319390831,0.0482156336523703
2220556000,0.1928903496277792,0.04932287522751594
2225555000,0.1932313314905474,0.05042584020757758
2230554000,0.1935752350787994,0.05152453836101669
2235553000,0.1939220307275615,0.05261897950088557
2240552000,0.194271689004647,0.05370917348255988
2245551000,0.1946241807095579,0.0547951302036892
2250550000,0.194979476871004,0.05587685960207193
2255549000,0.1953375487451512,0.05695437165461702
2260548000,0.1956983678140658,0.05802767637659569
2265547000,0.1960619057836295,0.0590967838201018
2270546000,0.1964281345820813,0.06016170407342758
2275545000,0.19679702635785,0.0612224472593999
2280544000,0.197168553477957,0.06227902353455275
2285543000,0.1975426885261906,0.06333144308795274
2290542000,0.1979194043017976,0.06437971614076446
2295541000,0.1982986738171273,0.06542385294431741
2300540000,0.1986804702962208,0.06646386377952038
2305539000,0.1990647671732031,0.06749975895598267
2310538000,0.1994515380906412,0.06853154881108324
2315537000,0.1998407568975535,0.06955924370855401
2320536000,0.2002323976480913,0.07058285403799981
2325535000,0.2006264345999731,0.07160239021404528
2330534000,0.2010228422122691,0.07261786267463291
2335533000,0.2014215951447953,0.07362928188145464
2340532000,0.2018226682554041,0.07463665831758669
2345531000,0.202226036599485,0.07564000248804745
2350530000,0.2026316754273081,0.07663932491750984
2355529000,0.2030395601836295,0.07763463615097217
2360528000,0.2034496665050858,0.07862594675154691
2365527000,0.2038619702196884,0.07961326730096117
2370526000,0.2042764473441891,0.08059660839732373
2375525000,0.2046930740835275,0.0815759806555489
2380524000,0.2051118268292271,0.08255139470642435
2385523000,0.2055326821571628,0.08352286119490446
2390522000,0.2059556168271304,0.08449039078065416
2395521000,0.2063806077807646,0.08545399413652063
2400520000,0.2068076321401002,0.08641368194781325
2405519000,0.207236667206586,0.08736946491212988
2410518000,0.20766769045929,0.088321353738191
2415517000,0.2081006795535103,0.08926935914516912
2420516000,0.208535612319676,0.09021349186235605
2425515000,0.2089724667619755,0.09115376262851031
2430514000,0.2094112210564516,0.09209018219055226
2435513000,0.209851853550133,0.09302276130350572
2440512000,0.2102943427596646,0.09395151072983081
2445511000,0.2107386673701488,0.0948764412390007
2450510000,0.2111848062333104,0.0957975636062873
2455509000,0.2116327383663856,0.09671488861239771
2460508000,0.2120824429512989,0.09762842704342392
2465507000,0.2125338993329613,0.09853818968978419
2470506000,0.212987087017545,0.0994441873451417
2475505000,0.2134419856725338,0.1003464308073375
2480504000,0.2138985751240257,0.101244930876201
2485503000,0.2143568353564562,0.1021396983541011
2490502000,0.2148167465111654,0.1030307440451834
2495501000,0.2152782888847882,0.1039180787544155
2500500000,0.2157414429286977,0.1048017132877983
2505499000,0.2162061892472389,0.1056816584512334
2510498000,0.2166725085967032,0.1065579250502121
2515497000,0.2171403818845068,0.1074305238897155
2520496000,0.2176097901673086,0.1082994657729616
2525495000,0.2180807146508787,0.1091647615020432
2530494000,0.2185531366878539,0.1100264218762931
2535493000,0.2190270377775339,0.1108844576928172
2540492000,0.2195023995637777,0.1117388797450323
2545491000,0.2199792038350035,0.1125896988233999
2550490000,0.2204574325220152,0.1134369257138782
2555489000,0.2209370676978319,0.1142805711984787
2560488000,0.2214180915763646,0.1151206460545914
2565487000,0.2219004865103811,0.1159571610536134
2570486000,0.2223842349919776,0.1167901269621254
2575485000,0.222869319650119,0.1176195545400683
2580484000,0.223355723251025,0.1184454545418287
2585483000,0.2238434286953561,0.1192678377140639
2590482000,0.2243324190188725,0.1200867147970429
2595481000,0.2248226773904105,0.1209020965232739
2600480000,0.2253141871111104,0.1217139936174003
2605479000,0.2258069316136437,0.1225224167960735
2610478000,0.2263008944607205,0.1233273767671337
2615477000,0.2267960593444789,0.1241288842296341
2620476000,0.2272924100856952,0.1249269498737062
2625475000,0.2277899306319771,0.1257215843794179
2630474000,0.2282886050579882,0.1265127984176109
2635473000,0.2287884175632058,0.1273006026483477
2640472000,0.2292893524720776,0.1280850077216636
2645471000,0.2297913942321816,0.1288660242764118
2650470000,0.2302945274142034,0.1296436629408264
2655469000,0.230798736710218,0.130417934331483
2660468000,0.2313040069329828,0.1311888490532171
2665467000,0.2318103230153541,0.131956417699147
2670466000,0.232317670009057,0.1327206508500891
2675465000,0.2328260330840126,0.1334815590744966
2680464000,0.2333353975269576,0.1342391529277458
2685463000,0.2338457487410783,0.1349934429523481
2690462000,0.2343570722452069,0.1357444396777465
2695461000,0.2348693536722726,0.1364921536194626
2700460000,0.2353825787694448,0.1372365952797401
2705459000,0.2358967333961999,0.1379777751463422
2710458000,0.2364118035244134,0.1387157036931489
2715457000,0.2369277752365802,0.1394503913790923
2720456000,0.2374446347259629,0.1401818486487918
2725455000,0.2379623682952585,0.1409100859318812
2730454000,0.2384809623555115,0.1416351136425611
2735453000,0.2390004034258084,0.142356942179817
2740452000,0.2395206781326604,0.1430755819273737
2745451000,0.2400417732079614,0.1437910432524202
2750450000,0.2405636754900065,0.1445033365069495
2755449000,0.2410863719207541,0.1452124720259125
2760448000,0.2416098495469152,0.1459184601285862
2765447000,0.2421340955179159,0.1466213111173335
2770446000,0.2426590970854297,0.1473210352776561
2775445000,0.2431848416028772,0.1480176428782317
2780444000,0.2437113165244345,0.1487111441705393
2785443000,0.2442385094043653,0.1494015493887458
2790442000,0.2447664078963943,0.1500888687496276
2795441000,0.2452949997523584,0.1507731124519066
2800440000,0.2458242728224198,0.1514542906768454
2805439000,0.2463542150538367,0.1521324135876817
2810438000,0.2468848144899678,0.1528074913292404
2815437000,0.2474160592699992,0.1534795340281398
2820436000,0.2479479376283589,0.1541485517927246
2825435000,0.2484804378933165,0.1548145547123724
2830434000,0.2490135484872227,0.1554775528580787
2835433000,0.2495472579248628,0.1561375562815669
2840432000,0.2500815548132982,0.1567945750155635
2845431000,0.2506164278513709,0.1574486190737987
2850430000,0.2511518658286511,0.1580996984505799
2855429000,0.251687857624626,0.1587478231205564
2860428000,0.2522243922085488,0.1593930030389801
2865427000,0.2527614586386862,0.1600352481415075
2870426000,0.2532990460609008,0.160674568343504
2875425000,0.253837143709535,0.1613109735410683
2880424000,0.2543757409048295,0.1619444736094715
2885423000,0.2549148270536057,0.1625750784040295
2890422000,0.2554543916488303,0.1632027977601267
2895421000,0.2559944242678807,0.1638276414922985
2900420000,0.2565349145726428,0.1644496193946526
2905419000,0.2570758523088323,0.1650687412407193
2910418000,0.2576172273054984,0.1656850167834344
2915417000,0.258159029473628,0.1662984557544724
2920416000,0.2587012488064186,0.1669090678647864
2925415000,0.2592438753788204,0.167516862804601
2930414000,0.2597868993456198,0.1681218502423958
2935413000,0.2603303109426858,0.1687240398261
2940412000,0.260874100484747,0.1693234411818617
2945411000,0.2614182583660047,0.1699200639147949
2950410000,0.2619627750582427,0.170513917607983
2955409000,0.2625076411120115,0.1711050118236165
2960408000,0.2630528471544442,0.1716933561017942
2965407000,0.2635983838895886,0.1722789599610668
2970406000,0.2641442420978324,0.1728618328983457
2975405000,0.2646904126343816,0.1734419843881787
2980404000,0.2652368864302099,0.1740194238836906
2985403000,0.2657836544904801,0.1745941608158204
2990402000,0.2663307078940611,0.1751662045932936
2995401000,0.2668780377935778,0.1757355646029505
3000400000,0.2674256354142359,0.1763022502092571
